,Date,Country,Death Confirmed,Outbreak Case,Year,Month
987,2015-05-15,United Kingdom,0.0,1.0,2015,5
988,2015-05-15,United States of America,1.0,4.0,2015,5
989,2015-05-18,Guinea,2405.0,3626.0,2015,5
990,2015-05-18,Italy,0.0,1.0,2015,5
991,2015-05-18,Liberia,4806.0,10666.0,2015,5
992,2015-05-18,Mali,6.0,8.0,2015,5
993,2015-05-18,Nigeria,8.0,20.0,2015,5
994,2015-05-18,Senegal,0.0,1.0,2015,5
995,2015-05-18,Sierra Leone,3906.0,12593.0,2015,5
996,2015-05-18,Spain,0.0,1.0,2015,5
997,2015-05-18,United Kingdom,0.0,1.0,2015,5
998,2015-05-18,United States of America,1.0,4.0,2015,5
999,2015-05-19,Guinea,2407.0,3635.0,2015,5
1000,2015-05-19,Italy,0.0,1.0,2015,5
1001,2015-05-19,Liberia,4806.0,10666.0,2015,5
1002,2015-05-19,Mali,6.0,8.0,2015,5
1003,2015-05-19,Nigeria,8.0,20.0,2015,5
1004,2015-05-19,Senegal,0.0,1.0,2015,5
1005,2015-05-19,Sierra Leone,3907.0,12632.0,2015,5
1006,2015-05-19,Spain,0.0,1.0,2015,5
1007,2015-05-19,United Kingdom,0.0,1.0,2015,5
1008,2015-05-19,United States of America,1.0,4.0,2015,5
1009,2015-05-20,Guinea,2407.0,3635.0,2015,5
1010,2015-05-20,Italy,0.0,1.0,2015,5
1011,2015-05-20,Liberia,4806.0,10666.0,2015,5
1012,2015-05-20,Mali,6.0,8.0,2015,5
1013,2015-05-20,Nigeria,8.0,20.0,2015,5
1014,2015-05-20,Senegal,0.0,1.0,2015,5
1015,2015-05-20,Sierra Leone,3907.0,12632.0,2015,5
1016,2015-05-20,Spain,0.0,1.0,2015,5
1017,2015-05-20,United Kingdom,0.0,1.0,2015,5
1018,2015-05-20,United States of America,1.0,4.0,2015,5
1019,2015-05-21,Guinea,2409.0,3649.0,2015,5
1020,2015-05-21,Italy,0.0,1.0,2015,5
1021,2015-05-21,Liberia,4806.0,10666.0,2015,5
1022,2015-05-21,Mali,6.0,8.0,2015,5
1023,2015-05-21,Nigeria,8.0,20.0,2015,5
1024,2015-05-21,Senegal,0.0,1.0,2015,5
1025,2015-05-21,Sierra Leone,3907.0,12656.0,2015,5
1026,2015-05-21,Spain,0.0,1.0,2015,5
1027,2015-05-21,United Kingdom,0.0,1.0,2015,5
1028,2015-05-21,United States of America,1.0,4.0,2015,5
1029,2015-05-22,Guinea,2412.0,3647.0,2015,5
1030,2015-05-22,Italy,0.0,1.0,2015,5
1031,2015-05-22,Liberia,4806.0,10666.0,2015,5
1032,2015-05-22,Mali,6.0,8.0,2015,5
1033,2015-05-22,Nigeria,8.0,20.0,2015,5
1034,2015-05-22,Senegal,0.0,1.0,2015,5
1035,2015-05-22,Sierra Leone,3907.0,12666.0,2015,5
1036,2015-05-22,Spain,0.0,1.0,2015,5
1037,2015-05-22,United Kingdom,0.0,1.0,2015,5
1038,2015-05-22,United States of America,1.0,4.0,2015,5
1039,2015-05-25,Guinea,2418.0,3640.0,2015,5
1040,2015-05-25,Italy,0.0,1.0,2015,5
1041,2015-05-25,Liberia,4806.0,10666.0,2015,5
1042,2015-05-25,Mali,6.0,8.0,2015,5
1043,2015-05-25,Nigeria,8.0,20.0,2015,5
1044,2015-05-25,Senegal,0.0,1.0,2015,5
1045,2015-05-25,Sierra Leone,3908.0,12696.0,2015,5
1046,2015-05-25,Spain,0.0,1.0,2015,5
1047,2015-05-25,United Kingdom,0.0,1.0,2015,5
1048,2015-05-25,United States of America,1.0,4.0,2015,5
1049,2015-05-26,Guinea,2420.0,3641.0,2015,5
1050,2015-05-26,Italy,0.0,1.0,2015,5
1051,2015-05-26,Liberia,4806.0,10666.0,2015,5
1052,2015-05-26,Mali,6.0,8.0,2015,5
1053,2015-05-26,Nigeria,8.0,20.0,2015,5
1054,2015-05-26,Senegal,0.0,1.0,2015,5
1055,2015-05-26,Sierra Leone,3908.0,12706.0,2015,5
1056,2015-05-26,Spain,0.0,1.0,2015,5
1057,2015-05-26,United Kingdom,0.0,1.0,2015,5
1058,2015-05-26,United States of America,1.0,4.0,2015,5
1059,2015-05-27,Guinea,2420.0,3641.0,2015,5
1060,2015-05-27,Italy,0.0,1.0,2015,5
1061,2015-05-27,Liberia,4806.0,10666.0,2015,5
1062,2015-05-27,Mali,6.0,8.0,2015,5
1063,2015-05-27,Nigeria,8.0,20.0,2015,5
1064,2015-05-27,Senegal,0.0,1.0,2015,5
1065,2015-05-27,Sierra Leone,3908.0,12706.0,2015,5
1066,2015-05-27,Spain,0.0,1.0,2015,5
1067,2015-05-27,United Kingdom,0.0,1.0,2015,5
1068,2015-05-27,United States of America,1.0,4.0,2015,5
1069,2015-05-28,Guinea,2423.0,3639.0,2015,5
1070,2015-05-28,Italy,0.0,1.0,2015,5
1071,2015-05-28,Liberia,4806.0,10666.0,2015,5
1072,2015-05-28,Mali,6.0,8.0,2015,5
1073,2015-05-28,Nigeria,8.0,20.0,2015,5
1074,2015-05-28,Senegal,0.0,1.0,2015,5
1075,2015-05-28,Sierra Leone,3911.0,12735.0,2015,5
1076,2015-05-28,Spain,0.0,1.0,2015,5
1077,2015-05-28,United Kingdom,0.0,1.0,2015,5
1078,2015-05-28,United States of America,1.0,4.0,2015,5
1079,2015-05-29,Guinea,2425.0,3644.0,2015,5
1080,2015-05-29,Italy,0.0,1.0,2015,5
1081,2015-05-29,Liberia,4806.0,10666.0,2015,5
1082,2015-05-29,Mali,6.0,8.0,2015,5
1083,2015-05-29,Nigeria,8.0,20.0,2015,5
1084,2015-05-29,Senegal,0.0,1.0,2015,5
1085,2015-05-29,Sierra Leone,3911.0,12745.0,2015,5
1086,2015-05-29,Spain,0.0,1.0,2015,5
1087,2015-05-29,United Kingdom,0.0,1.0,2015,5
1088,2015-05-29,United States of America,1.0,4.0,2015,5
1089,2015-06-01,Guinea,2428.0,3653.0,2015,6
1090,2015-06-01,Italy,0.0,1.0,2015,6
1091,2015-06-01,Liberia,4806.0,10666.0,2015,6
1092,2015-06-01,Mali,6.0,8.0,2015,6
1093,2015-06-01,Nigeria,8.0,20.0,2015,6
1094,2015-06-01,Senegal,0.0,1.0,2015,6
1095,2015-06-01,Sierra Leone,3911.0,12816.0,2015,6
1096,2015-06-01,Spain,0.0,1.0,2015,6
1097,2015-06-01,United Kingdom,0.0,1.0,2015,6
1098,2015-06-01,United States of America,1.0,4.0,2015,6
1099,2015-06-02,Guinea,2429.0,3652.0,2015,6
1100,2015-06-02,Italy,0.0,1.0,2015,6
1101,2015-06-02,Liberia,4806.0,10666.0,2015,6
1102,2015-06-02,Mali,6.0,8.0,2015,6
1103,2015-06-02,Nigeria,8.0,20.0,2015,6
1104,2015-06-02,Senegal,0.0,1.0,2015,6
1105,2015-06-02,Sierra Leone,3912.0,12827.0,2015,6
1106,2015-06-02,Spain,0.0,1.0,2015,6
1107,2015-06-02,United Kingdom,0.0,1.0,2015,6
1108,2015-06-02,United States of America,1.0,4.0,2015,6
1109,2015-06-03,Guinea,2429.0,3652.0,2015,6
1110,2015-06-03,Italy,0.0,1.0,2015,6
1111,2015-06-03,Liberia,4806.0,10666.0,2015,6
1112,2015-06-03,Mali,6.0,8.0,2015,6
1113,2015-06-03,Nigeria,8.0,20.0,2015,6
1114,2015-06-03,Senegal,0.0,1.0,2015,6
1115,2015-06-03,Sierra Leone,3912.0,12827.0,2015,6
1116,2015-06-03,Spain,0.0,1.0,2015,6
1117,2015-06-03,United Kingdom,0.0,1.0,2015,6
1118,2015-06-03,United States of America,1.0,4.0,2015,6
1119,2015-06-04,Guinea,2431.0,3657.0,2015,6
1120,2015-06-04,Italy,0.0,1.0,2015,6
1121,2015-06-04,Liberia,4806.0,10666.0,2015,6
1122,2015-06-04,Mali,6.0,8.0,2015,6
1123,2015-06-04,Nigeria,8.0,20.0,2015,6
1124,2015-06-04,Senegal,0.0,1.0,2015,6
1125,2015-06-04,Sierra Leone,3912.0,12850.0,2015,6
1126,2015-06-04,Spain,0.0,1.0,2015,6
1127,2015-06-04,United Kingdom,0.0,1.0,2015,6
1128,2015-06-04,United States of America,1.0,4.0,2015,6
1129,2015-06-05,Guinea,2431.0,3664.0,2015,6
1130,2015-06-05,Italy,0.0,1.0,2015,6
1131,2015-06-05,Liberia,4806.0,10666.0,2015,6
1132,2015-06-05,Mali,6.0,8.0,2015,6
1133,2015-06-05,Nigeria,8.0,20.0,2015,6
1134,2015-06-05,Senegal,0.0,1.0,2015,6
1135,2015-06-05,Sierra Leone,3912.0,12859.0,2015,6
1136,2015-06-05,Spain,0.0,1.0,2015,6
1137,2015-06-05,United Kingdom,0.0,1.0,2015,6
1138,2015-06-05,United States of America,1.0,4.0,2015,6
1139,2015-06-08,Guinea,2435.0,3669.0,2015,6
1140,2015-06-08,Italy,0.0,1.0,2015,6
1141,2015-06-08,Liberia,4806.0,10666.0,2015,6
1142,2015-06-08,Mali,6.0,8.0,2015,6
1143,2015-06-08,Nigeria,8.0,20.0,2015,6
1144,2015-06-08,Senegal,0.0,1.0,2015,6
1145,2015-06-08,Sierra Leone,3913.0,12884.0,2015,6
1146,2015-06-08,Spain,0.0,1.0,2015,6
1147,2015-06-08,United Kingdom,0.0,1.0,2015,6
1148,2015-06-08,United States of America,1.0,4.0,2015,6
1149,2015-06-09,Guinea,2437.0,3670.0,2015,6
1150,2015-06-09,Italy,0.0,1.0,2015,6
1151,2015-06-09,Liberia,4806.0,10666.0,2015,6
1152,2015-06-09,Mali,6.0,8.0,2015,6
1153,2015-06-09,Nigeria,8.0,20.0,2015,6
1154,2015-06-09,Senegal,0.0,1.0,2015,6
1155,2015-06-09,Sierra Leone,3915.0,12901.0,2015,6
1156,2015-06-09,Spain,0.0,1.0,2015,6
1157,2015-06-09,United Kingdom,0.0,1.0,2015,6
1158,2015-06-09,United States of America,1.0,4.0,2015,6
1159,2015-06-10,Guinea,2437.0,3670.0,2015,6
1160,2015-06-10,Italy,0.0,1.0,2015,6
1161,2015-06-10,Liberia,4806.0,10666.0,2015,6
1162,2015-06-10,Mali,6.0,8.0,2015,6
1163,2015-06-10,Nigeria,8.0,20.0,2015,6
1164,2015-06-10,Senegal,0.0,1.0,2015,6
1165,2015-06-10,Sierra Leone,3915.0,12901.0,2015,6
1166,2015-06-10,Spain,0.0,1.0,2015,6
1167,2015-06-10,United Kingdom,0.0,1.0,2015,6
1168,2015-06-10,United States of America,1.0,4.0,2015,6
1169,2015-06-11,Guinea,2440.0,3674.0,2015,6
1170,2015-06-11,Italy,0.0,1.0,2015,6
1171,2015-06-11,Liberia,4806.0,10666.0,2015,6
1172,2015-06-11,Mali,6.0,8.0,2015,6
1173,2015-06-11,Nigeria,8.0,20.0,2015,6
1174,2015-06-11,Senegal,0.0,1.0,2015,6
1175,2015-06-11,Sierra Leone,3917.0,12911.0,2015,6
1176,2015-06-11,Spain,0.0,1.0,2015,6
1177,2015-06-11,United Kingdom,0.0,1.0,2015,6
1178,2015-06-11,United States of America,1.0,4.0,2015,6
1179,2015-06-12,Guinea,2440.0,3677.0,2015,6
1180,2015-06-12,Italy,0.0,1.0,2015,6
1181,2015-06-12,Liberia,4806.0,10666.0,2015,6
1182,2015-06-12,Mali,6.0,8.0,2015,6
1183,2015-06-12,Nigeria,8.0,20.0,2015,6
1184,2015-06-12,Senegal,0.0,1.0,2015,6
1185,2015-06-12,Sierra Leone,3917.0,12932.0,2015,6
1186,2015-06-12,Spain,0.0,1.0,2015,6
1187,2015-06-12,United Kingdom,0.0,1.0,2015,6
1188,2015-06-12,United States of America,1.0,4.0,2015,6
1189,2015-06-15,Guinea,2443.0,3677.0,2015,6
1190,2015-06-15,Italy,0.0,1.0,2015,6
1191,2015-06-15,Liberia,4806.0,10666.0,2015,6
1192,2015-06-15,Mali,6.0,8.0,2015,6
1193,2015-06-15,Nigeria,8.0,20.0,2015,6
1194,2015-06-15,Senegal,0.0,1.0,2015,6
1195,2015-06-15,Sierra Leone,3919.0,12962.0,2015,6
1196,2015-06-15,Spain,0.0,1.0,2015,6
1197,2015-06-15,United Kingdom,0.0,1.0,2015,6
1198,2015-06-15,United States of America,1.0,4.0,2015,6
1199,2015-06-16,Guinea,2444.0,3678.0,2015,6
1200,2015-06-16,Italy,0.0,1.0,2015,6
1201,2015-06-16,Liberia,4806.0,10666.0,2015,6
1202,2015-06-16,Mali,6.0,8.0,2015,6
1203,2015-06-16,Nigeria,8.0,20.0,2015,6
1204,2015-06-16,Senegal,0.0,1.0,2015,6
1205,2015-06-16,Sierra Leone,3919.0,12965.0,2015,6
1206,2015-06-16,Spain,0.0,1.0,2015,6
1207,2015-06-16,United Kingdom,0.0,1.0,2015,6
1208,2015-06-16,United States of America,1.0,4.0,2015,6
1209,2015-06-17,Guinea,2444.0,3674.0,2015,6
1210,2015-06-17,Italy,0.0,1.0,2015,6
1211,2015-06-17,Liberia,4806.0,10666.0,2015,6
1212,2015-06-17,Mali,6.0,8.0,2015,6
1213,2015-06-17,Nigeria,8.0,20.0,2015,6
1214,2015-06-17,Senegal,0.0,1.0,2015,6
1215,2015-06-17,Sierra Leone,3919.0,12965.0,2015,6
1216,2015-06-17,Spain,0.0,1.0,2015,6
1217,2015-06-17,United Kingdom,0.0,1.0,2015,6
1218,2015-06-17,United States of America,1.0,4.0,2015,6
1219,2015-06-18,Guinea,2445.0,3675.0,2015,6
1220,2015-06-18,Italy,0.0,1.0,2015,6
1221,2015-06-18,Liberia,4806.0,10666.0,2015,6
1222,2015-06-18,Mali,6.0,8.0,2015,6
1223,2015-06-18,Nigeria,8.0,20.0,2015,6
1224,2015-06-18,Senegal,0.0,1.0,2015,6
1225,2015-06-18,Sierra Leone,3922.0,12990.0,2015,6
1226,2015-06-18,Spain,0.0,1.0,2015,6
1227,2015-06-18,United Kingdom,0.0,1.0,2015,6
1228,2015-06-18,United States of America,1.0,4.0,2015,6
1229,2015-06-19,Guinea,2446.0,3674.0,2015,6
1230,2015-06-19,Italy,0.0,1.0,2015,6
1231,2015-06-19,Liberia,4806.0,10666.0,2015,6
1232,2015-06-19,Mali,6.0,8.0,2015,6
1233,2015-06-19,Nigeria,8.0,20.0,2015,6
1234,2015-06-19,Senegal,0.0,1.0,2015,6
1235,2015-06-19,Sierra Leone,3926.0,13012.0,2015,6
1236,2015-06-19,Spain,0.0,1.0,2015,6
1237,2015-06-19,United Kingdom,0.0,1.0,2015,6
1238,2015-06-19,United States of America,1.0,4.0,2015,6
1239,2015-06-22,Guinea,2456.0,3698.0,2015,6
1240,2015-06-22,Italy,0.0,1.0,2015,6
1241,2015-06-22,Liberia,4806.0,10666.0,2015,6
1242,2015-06-22,Mali,6.0,8.0,2015,6
1243,2015-06-22,Nigeria,8.0,20.0,2015,6
1244,2015-06-22,Senegal,0.0,1.0,2015,6
1245,2015-06-22,Sierra Leone,3928.0,13051.0,2015,6
1246,2015-06-22,Spain,0.0,1.0,2015,6
1247,2015-06-22,United Kingdom,0.0,1.0,2015,6
1248,2015-06-22,United States of America,1.0,4.0,2015,6
1249,2015-06-23,Guinea,2473.0,3718.0,2015,6
1250,2015-06-23,Italy,0.0,1.0,2015,6
1251,2015-06-23,Liberia,4806.0,10666.0,2015,6
1252,2015-06-23,Mali,6.0,8.0,2015,6
1253,2015-06-23,Nigeria,8.0,20.0,2015,6
1254,2015-06-23,Senegal,0.0,1.0,2015,6
1255,2015-06-23,Sierra Leone,3928.0,13059.0,2015,6
1256,2015-06-23,Spain,0.0,1.0,2015,6
1257,2015-06-23,United Kingdom,0.0,1.0,2015,6
1258,2015-06-23,United States of America,1.0,4.0,2015,6
1259,2015-06-24,Guinea,2473.0,3718.0,2015,6
1260,2015-06-24,Italy,0.0,1.0,2015,6
1261,2015-06-24,Liberia,4806.0,10666.0,2015,6
1262,2015-06-24,Mali,6.0,8.0,2015,6
1263,2015-06-24,Nigeria,8.0,20.0,2015,6
1264,2015-06-24,Senegal,0.0,1.0,2015,6
1265,2015-06-24,Sierra Leone,3928.0,13059.0,2015,6
1266,2015-06-24,Spain,0.0,1.0,2015,6
1267,2015-06-24,United Kingdom,0.0,1.0,2015,6
1268,2015-06-24,United States of America,1.0,4.0,2015,6
1269,2015-06-25,Guinea,2480.0,3718.0,2015,6
1270,2015-06-25,Italy,0.0,1.0,2015,6
1271,2015-06-25,Liberia,4806.0,10666.0,2015,6
1272,2015-06-25,Mali,6.0,8.0,2015,6
1273,2015-06-25,Nigeria,8.0,20.0,2015,6
1274,2015-06-25,Senegal,0.0,1.0,2015,6
1275,2015-06-25,Sierra Leone,3931.0,13083.0,2015,6
1276,2015-06-25,Spain,0.0,1.0,2015,6
1277,2015-06-25,United Kingdom,0.0,1.0,2015,6
1278,2015-06-25,United States of America,1.0,4.0,2015,6
1279,2015-06-26,Guinea,2480.0,3720.0,2015,6
1280,2015-06-26,Italy,0.0,1.0,2015,6
1281,2015-06-26,Liberia,4806.0,10666.0,2015,6
1282,2015-06-26,Mali,6.0,8.0,2015,6
1283,2015-06-26,Nigeria,8.0,20.0,2015,6
1284,2015-06-26,Senegal,0.0,1.0,2015,6
1285,2015-06-26,Sierra Leone,3931.0,13093.0,2015,6
1286,2015-06-26,Spain,0.0,1.0,2015,6
1287,2015-06-26,United Kingdom,0.0,1.0,2015,6
1288,2015-06-26,United States of America,1.0,4.0,2015,6
1289,2015-06-29,Guinea,2482.0,3724.0,2015,6
1290,2015-06-29,Italy,0.0,1.0,2015,6
1291,2015-06-29,Liberia,4806.0,10666.0,2015,6
1292,2015-06-29,Mali,6.0,8.0,2015,6
1293,2015-06-29,Nigeria,8.0,20.0,2015,6
1294,2015-06-29,Senegal,0.0,1.0,2015,6
1295,2015-06-29,Sierra Leone,3932.0,13115.0,2015,6
1296,2015-06-29,Spain,0.0,1.0,2015,6
1297,2015-06-29,United Kingdom,0.0,1.0,2015,6
1298,2015-06-29,United States of America,1.0,4.0,2015,6
1299,2015-06-30,Guinea,2482.0,3729.0,2015,6
1300,2015-06-30,Italy,0.0,1.0,2015,6
1301,2015-06-30,Liberia,4806.0,10666.0,2015,6
1302,2015-06-30,Mali,6.0,8.0,2015,6
1303,2015-06-30,Nigeria,8.0,20.0,2015,6
1304,2015-06-30,Senegal,0.0,1.0,2015,6
1305,2015-06-30,Sierra Leone,3932.0,13119.0,2015,6
1306,2015-06-30,Spain,0.0,1.0,2015,6
1307,2015-06-30,United Kingdom,0.0,1.0,2015,6
1308,2015-06-30,United States of America,1.0,4.0,2015,6
1309,2015-07-01,Guinea,2482.0,3729.0,2015,7
1310,2015-07-01,Italy,0.0,1.0,2015,7
1311,2015-07-01,Liberia,4806.0,10666.0,2015,7
1312,2015-07-01,Mali,6.0,8.0,2015,7
1313,2015-07-01,Nigeria,8.0,20.0,2015,7
1314,2015-07-01,Senegal,0.0,1.0,2015,7
1315,2015-07-01,Sierra Leone,3932.0,13119.0,2015,7
1316,2015-07-01,Spain,0.0,1.0,2015,7
1317,2015-07-01,United Kingdom,0.0,1.0,2015,7
1318,2015-07-01,United States of America,1.0,4.0,2015,7
1319,2015-07-02,Guinea,2490.0,3745.0,2015,7
1320,2015-07-02,Italy,0.0,1.0,2015,7
1321,2015-07-02,Liberia,4806.0,10666.0,2015,7
1322,2015-07-02,Mali,6.0,8.0,2015,7
1323,2015-07-02,Nigeria,8.0,20.0,2015,7
1324,2015-07-02,Senegal,0.0,1.0,2015,7
1325,2015-07-02,Sierra Leone,3933.0,13129.0,2015,7
1326,2015-07-02,Spain,0.0,1.0,2015,7
1327,2015-07-02,United Kingdom,0.0,1.0,2015,7
1328,2015-07-02,United States of America,1.0,4.0,2015,7
1329,2015-07-03,Guinea,2492.0,3750.0,2015,7
1330,2015-07-03,Italy,0.0,1.0,2015,7
1331,2015-07-03,Liberia,4811.0,10706.0,2015,7
1332,2015-07-03,Mali,6.0,8.0,2015,7
1333,2015-07-03,Nigeria,8.0,20.0,2015,7
1334,2015-07-03,Senegal,0.0,1.0,2015,7
1335,2015-07-03,Sierra Leone,3935.0,13135.0,2015,7
1336,2015-07-03,Spain,0.0,1.0,2015,7
1337,2015-07-03,United Kingdom,0.0,1.0,2015,7
1338,2015-07-03,United States of America,1.0,4.0,2015,7
1339,2015-07-06,Guinea,2498.0,3744.0,2015,7
1340,2015-07-06,Italy,0.0,1.0,2015,7
1341,2015-07-06,Liberia,4807.0,10670.0,2015,7
1342,2015-07-06,Mali,6.0,8.0,2015,7
1343,2015-07-06,Nigeria,8.0,20.0,2015,7
1344,2015-07-06,Senegal,0.0,1.0,2015,7
1345,2015-07-06,Sierra Leone,3940.0,13150.0,2015,7
1346,2015-07-06,Spain,0.0,1.0,2015,7
1347,2015-07-06,United Kingdom,0.0,1.0,2015,7
1348,2015-07-06,United States of America,1.0,4.0,2015,7
1349,2015-07-07,Guinea,2499.0,3748.0,2015,7
1350,2015-07-07,Italy,0.0,1.0,2015,7
1351,2015-07-07,Liberia,4807.0,10670.0,2015,7
1352,2015-07-07,Mali,6.0,8.0,2015,7
1353,2015-07-07,Nigeria,8.0,20.0,2015,7
1354,2015-07-07,Senegal,0.0,1.0,2015,7
1355,2015-07-07,Sierra Leone,3940.0,13155.0,2015,7
1356,2015-07-07,Spain,0.0,1.0,2015,7
1357,2015-07-07,United Kingdom,0.0,1.0,2015,7
1358,2015-07-07,United States of America,1.0,4.0,2015,7
1359,2015-07-08,Guinea,2499.0,3748.0,2015,7
1360,2015-07-08,Italy,0.0,1.0,2015,7
1361,2015-07-08,Liberia,4807.0,10670.0,2015,7
1362,2015-07-08,Mali,6.0,8.0,2015,7
1363,2015-07-08,Nigeria,8.0,20.0,2015,7
1364,2015-07-08,Senegal,0.0,1.0,2015,7
1365,2015-07-08,Sierra Leone,3940.0,13155.0,2015,7
1366,2015-07-08,Spain,0.0,1.0,2015,7
1367,2015-07-08,United Kingdom,0.0,1.0,2015,7
1368,2015-07-08,United States of America,1.0,4.0,2015,7
1369,2015-07-09,Guinea,2505.0,3744.0,2015,7
1370,2015-07-09,Italy,0.0,1.0,2015,7
1371,2015-07-09,Liberia,4807.0,10672.0,2015,7
1372,2015-07-09,Mali,6.0,8.0,2015,7
1373,2015-07-09,Nigeria,8.0,20.0,2015,7
1374,2015-07-09,Senegal,0.0,1.0,2015,7
1375,2015-07-09,Sierra Leone,3941.0,13169.0,2015,7
1376,2015-07-09,Spain,0.0,1.0,2015,7
1377,2015-07-09,United Kingdom,0.0,1.0,2015,7
1378,2015-07-09,United States of America,1.0,4.0,2015,7
1379,2015-07-10,Guinea,2505.0,3751.0,2015,7
1380,2015-07-10,Italy,0.0,1.0,2015,7
1381,2015-07-10,Liberia,4807.0,10672.0,2015,7
1382,2015-07-10,Mali,6.0,8.0,2015,7
1383,2015-07-10,Nigeria,8.0,20.0,2015,7
1384,2015-07-10,Senegal,0.0,1.0,2015,7
1385,2015-07-10,Sierra Leone,3941.0,13177.0,2015,7
1386,2015-07-10,Spain,0.0,1.0,2015,7
1387,2015-07-10,United Kingdom,0.0,1.0,2015,7
1388,2015-07-10,United States of America,1.0,4.0,2015,7
1389,2015-07-13,Guinea,2506.0,3754.0,2015,7
1390,2015-07-13,Italy,0.0,1.0,2015,7
1391,2015-07-13,Liberia,4807.0,10672.0,2015,7
1392,2015-07-13,Mali,6.0,8.0,2015,7
1393,2015-07-13,Nigeria,8.0,20.0,2015,7
1394,2015-07-13,Senegal,0.0,1.0,2015,7
1395,2015-07-13,Sierra Leone,3946.0,13201.0,2015,7
1396,2015-07-13,Spain,0.0,1.0,2015,7
1397,2015-07-13,United Kingdom,0.0,1.0,2015,7
1398,2015-07-13,United States of America,1.0,4.0,2015,7
1399,2015-07-14,Guinea,2506.0,3760.0,2015,7
1400,2015-07-14,Italy,0.0,1.0,2015,7
1401,2015-07-14,Liberia,4808.0,10673.0,2015,7
1402,2015-07-14,Mali,6.0,8.0,2015,7
1403,2015-07-14,Nigeria,8.0,20.0,2015,7
1404,2015-07-14,Senegal,0.0,1.0,2015,7
1405,2015-07-14,Sierra Leone,3947.0,13209.0,2015,7
1406,2015-07-14,Spain,0.0,1.0,2015,7
1407,2015-07-14,United Kingdom,0.0,1.0,2015,7
1408,2015-07-14,United States of America,1.0,4.0,2015,7
1409,2015-07-15,Guinea,2506.0,3760.0,2015,7
1410,2015-07-15,Italy,0.0,1.0,2015,7
1411,2015-07-15,Liberia,4808.0,10673.0,2015,7
1412,2015-07-15,Mali,6.0,8.0,2015,7
1413,2015-07-15,Nigeria,8.0,20.0,2015,7
1414,2015-07-15,Senegal,0.0,1.0,2015,7
1415,2015-07-15,Sierra Leone,3947.0,13209.0,2015,7
1416,2015-07-15,Spain,0.0,1.0,2015,7
1417,2015-07-15,United Kingdom,0.0,1.0,2015,7
1418,2015-07-15,United States of America,1.0,4.0,2015,7
1419,2015-07-16,Guinea,2506.0,3762.0,2015,7
1420,2015-07-16,Italy,0.0,1.0,2015,7
1421,2015-07-16,Liberia,4808.0,10672.0,2015,7
1422,2015-07-16,Mali,6.0,8.0,2015,7
1423,2015-07-16,Nigeria,8.0,20.0,2015,7
1424,2015-07-16,Senegal,0.0,1.0,2015,7
1425,2015-07-16,Sierra Leone,3947.0,13209.0,2015,7
1426,2015-07-16,Spain,0.0,1.0,2015,7
1427,2015-07-16,United Kingdom,0.0,1.0,2015,7
1428,2015-07-16,United States of America,1.0,4.0,2015,7
1429,2015-07-17,Guinea,2509.0,3770.0,2015,7
1430,2015-07-17,Italy,0.0,1.0,2015,7
1431,2015-07-17,Liberia,4808.0,10673.0,2015,7
1432,2015-07-17,Mali,6.0,8.0,2015,7
1433,2015-07-17,Nigeria,8.0,20.0,2015,7
1434,2015-07-17,Senegal,0.0,1.0,2015,7
1435,2015-07-17,Sierra Leone,3947.0,13209.0,2015,7
1436,2015-07-17,Spain,0.0,1.0,2015,7
1437,2015-07-17,United Kingdom,0.0,1.0,2015,7
1438,2015-07-17,United States of America,1.0,4.0,2015,7
1439,2015-07-20,Guinea,2511.0,3784.0,2015,7
1440,2015-07-20,Italy,0.0,1.0,2015,7
1441,2015-07-20,Liberia,4808.0,10673.0,2015,7
1442,2015-07-20,Mali,6.0,8.0,2015,7
1443,2015-07-20,Nigeria,8.0,20.0,2015,7
1444,2015-07-20,Senegal,0.0,1.0,2015,7
1445,2015-07-20,Sierra Leone,3949.0,13241.0,2015,7
1446,2015-07-20,Spain,0.0,1.0,2015,7
1447,2015-07-20,United Kingdom,0.0,1.0,2015,7
1448,2015-07-20,United States of America,1.0,4.0,2015,7
1449,2015-07-21,Guinea,2512.0,3783.0,2015,7
1450,2015-07-21,Italy,0.0,1.0,2015,7
1451,2015-07-21,Liberia,4808.0,10673.0,2015,7
1452,2015-07-21,Mali,6.0,8.0,2015,7
1453,2015-07-21,Nigeria,8.0,20.0,2015,7
1454,2015-07-21,Senegal,0.0,1.0,2015,7
1455,2015-07-21,Sierra Leone,3949.0,13250.0,2015,7
1456,2015-07-21,Spain,0.0,1.0,2015,7
1457,2015-07-21,United Kingdom,0.0,1.0,2015,7
1458,2015-07-21,United States of America,1.0,4.0,2015,7
1459,2015-07-22,Guinea,2512.0,3783.0,2015,7
1460,2015-07-22,Italy,0.0,1.0,2015,7
1461,2015-07-22,Liberia,4808.0,10672.0,2015,7
1462,2015-07-22,Mali,6.0,8.0,2015,7
1463,2015-07-22,Nigeria,8.0,20.0,2015,7
1464,2015-07-22,Senegal,0.0,1.0,2015,7
1465,2015-07-22,Sierra Leone,3949.0,13250.0,2015,7
1466,2015-07-22,Spain,0.0,1.0,2015,7
1467,2015-07-22,United Kingdom,0.0,1.0,2015,7
1468,2015-07-22,United States of America,1.0,4.0,2015,7
1469,2015-07-23,Guinea,2516.0,3788.0,2015,7
